course_id,course_name,disciplina,credits,trimester
9436,Computer Science,IT Risk Management,5,2
9427,Computer Science,Entrepreneurship,5,1
9428,Computer Science,Data Visualization,5,1
9442,Computer Science,Introduction to Game Development,4,2
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9428,Computer Science,Data Visualization,5,1
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
9418,Computer Science,Capstone Project,5,2
9428,Computer Science,Data Visualization,5,1
9418,Computer Science,Capstone Project,5,2
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
9435,Computer Science,Information Security Fundamentals,5,2
9428,Computer Science,Data Visualization,5,1
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
9435,Computer Science,Information Security Fundamentals,5,2
13349,Computer Science,Research Project,5,2
9428,Computer Science,Data Visualization,5,1
9418,Computer Science,Capstone Project,5,2
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
9435,Computer Science,Information Security Fundamentals,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9428,Computer Science,Data Visualization,5,1
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9428,Computer Science,Data Visualization,5,1
9418,Computer Science,Capstone Project,5,2
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
9435,Computer Science,Information Security Fundamentals,5,2
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9427,Computer Science,Entrepreneurship,5,1
9428,Computer Science,Data Visualization,5,1
9442,Computer Science,Introduction to Game Development,4,2
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
9418,Computer Science,Capstone Project,5,2
9436,Computer Science,IT Risk Management,5,2
9427,Computer Science,Entrepreneurship,5,1
9428,Computer Science,Data Visualization,5,1
9442,Computer Science,Introduction to Game Development,4,2
13349,Computer Science,Research Project,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9418,Computer Science,Capstone Project,5,2
9426,Computer Science,Technological Entrepreneurship,5,1
9435,Computer Science,Information Security Fundamentals,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
9418,Computer Science,Capstone Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9418,Computer Science,Capstone Project,5,2
9426,Computer Science,Technological Entrepreneurship,5,1
9436,Computer Science,IT Risk Management,5,2
9428,Computer Science,Data Visualization,5,1
9418,Computer Science,Capstone Project,5,2
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
9427,Computer Science,Entrepreneurship,5,1
9428,Computer Science,Data Visualization,5,1
9418,Computer Science,Capstone Project,5,2
9442,Computer Science,Introduction to Game Development,4,2
9435,Computer Science,Information Security Fundamentals,5,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
9435,Computer Science,Information Security Fundamentals,5,2
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9427,Computer Science,Entrepreneurship,5,1
9428,Computer Science,Data Visualization,5,1
9418,Computer Science,Capstone Project,5,2
9442,Computer Science,Introduction to Game Development,4,2
9436,Computer Science,IT Risk Management,5,2
9428,Computer Science,Data Visualization,5,1
9418,Computer Science,Capstone Project,5,2
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
9436,Computer Science,IT Risk Management,5,2
9427,Computer Science,Entrepreneurship,5,1
9428,Computer Science,Data Visualization,5,1
9442,Computer Science,Introduction to Game Development,4,2
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9428,Computer Science,Data Visualization,5,1
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9427,Computer Science,Entrepreneurship,5,1
9428,Computer Science,Data Visualization,5,1
9418,Computer Science,Capstone Project,5,2
9442,Computer Science,Introduction to Game Development,4,2
9428,Computer Science,Data Visualization,5,1
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
9435,Computer Science,Information Security Fundamentals,5,2
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9427,Computer Science,Entrepreneurship,5,1
9428,Computer Science,Data Visualization,5,1
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
9418,Computer Science,Capstone Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9427,Computer Science,Entrepreneurship,5,1
9428,Computer Science,Data Visualization,5,1
9442,Computer Science,Introduction to Game Development,4,2
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
13349,Computer Science,Research Project,5,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
9418,Computer Science,Capstone Project,5,2
9442,Computer Science,Introduction to Game Development,4,2
9435,Computer Science,Information Security Fundamentals,5,2
9436,Computer Science,IT Risk Management,5,2
9428,Computer Science,Data Visualization,5,1
9418,Computer Science,Capstone Project,5,2
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9418,Computer Science,Capstone Project,5,2
9426,Computer Science,Technological Entrepreneurship,5,1
9435,Computer Science,Information Security Fundamentals,5,2
9428,Computer Science,Data Visualization,5,1
9418,Computer Science,Capstone Project,5,2
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
9435,Computer Science,Information Security Fundamentals,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
13349,Computer Science,Research Project,5,2
9441,Computer Science,Deep Learning,4,2
9428,Computer Science,Data Visualization,5,1
9418,Computer Science,Capstone Project,5,2
9426,Computer Science,Technological Entrepreneurship,5,1
9435,Computer Science,Information Security Fundamentals,5,2
9436,Computer Science,IT Risk Management,5,2
9427,Computer Science,Entrepreneurship,5,1
9428,Computer Science,Data Visualization,5,1
9442,Computer Science,Introduction to Game Development,4,2
13349,Computer Science,Research Project,5,2
9428,Computer Science,Data Visualization,5,1
9418,Computer Science,Capstone Project,5,2
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
9435,Computer Science,Information Security Fundamentals,5,2
9427,Computer Science,Entrepreneurship,5,1
9428,Computer Science,Data Visualization,5,1
9442,Computer Science,Introduction to Game Development,4,2
9435,Computer Science,Information Security Fundamentals,5,2
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9428,Computer Science,Data Visualization,5,1
9418,Computer Science,Capstone Project,5,2
9426,Computer Science,Technological Entrepreneurship,5,1
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
9418,Computer Science,Capstone Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9427,Computer Science,Entrepreneurship,5,1
9428,Computer Science,Data Visualization,5,1
13349,Computer Science,Research Project,5,2
9428,Computer Science,Data Visualization,5,1
9418,Computer Science,Capstone Project,5,2
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
9435,Computer Science,Information Security Fundamentals,5,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
9435,Computer Science,Information Security Fundamentals,5,2
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9428,Computer Science,Data Visualization,5,1
9418,Computer Science,Capstone Project,5,2
9426,Computer Science,Technological Entrepreneurship,5,1
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9427,Computer Science,Entrepreneurship,5,1
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9427,Computer Science,Entrepreneurship,5,1
9428,Computer Science,Data Visualization,5,1
9442,Computer Science,Introduction to Game Development,4,2
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9441,Computer Science,Deep Learning,4,2
9428,Computer Science,Data Visualization,5,1
9426,Computer Science,Technological Entrepreneurship,5,1
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9429,Computer Science,Computer Graphics Fundamentals,5,1
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
13349,Computer Science,Research Project,5,2
9436,Computer Science,IT Risk Management,5,2
9428,Computer Science,Data Visualization,5,1
9426,Computer Science,Technological Entrepreneurship,5,1
9442,Computer Science,Introduction to Game Development,4,2
13349,Computer Science,Research Project,5,2
